,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4596,15700813,522.0,Germany,Female,25,5,94049.92,2,Yes,No,103269.0,False
4597,15700801,850.0,Germany,Male,42,6,84445.68,3,No,Yes,60021.34,True
4598,15700772,571.0,France,Male,44,9,0.0,2,No,No,38433.35,False
4599,15700752,545.0,France,Female,32,6,0.0,2,Yes,Yes,52067.37,False
4600,15700749,481.0,France,Female,39,6,0.0,1,Yes,Yes,24677.54,False
4601,15700714,747.0,France,Male,29,7,0.0,2,Yes,Yes,141706.43,False
4602,15700710,490.0,France,Female,37,3,116465.53,1,No,Yes,24435.77,False
4603,15700696,738.0,Spain,Male,31,9,79019.8,1,Yes,Yes,18606.23,False
4604,15700693,693.0,France,Male,68,2,0.0,2,Yes,Yes,59864.96,False
4605,15700657,641.0,Germany,Female,40,2,110086.69,1,Yes,No,159773.14,False
4606,15700656,662.0,France,Male,32,9,0.0,2,No,Not Reported,65089.38,False
4607,15700654,617.0,Germany,Male,44,9,49157.09,2,Yes,No,53294.17,False
4608,15700650,681.0,France,Male,34,3,0.0,2,No,No,55816.2,False
4609,15700627,637.0,Germany,Female,39,2,143500.82,1,Yes,No,166996.46,True
4610,15700601,561.0,France,Male,34,1,78829.53,1,Yes,Yes,12148.2,False
4611,15700549,721.0,France,Male,54,5,0.0,2,Yes,Yes,4493.12,False
4612,15700540,557.0,Germany,Female,38,2,129893.56,1,No,No,102076.03,False
4613,15700511,708.0,Germany,Male,42,9,176702.36,2,Yes,Yes,104804.74,False
4614,15700487,805.0,France,Not specified,46,6,118022.06,3,Yes,No,162643.15,True
4615,15700476,564.0,Germany,Male,41,9,103522.75,2,Yes,Yes,34338.21,False
4616,15700460,530.0,France,Female,55,4,120905.03,1,No,Not Reported,123475.88,True
4617,15700424,461.0,France,Female,35,5,0.0,1,Yes,Yes,54209.02,False
4618,15700394,713.0,Spain,Female,26,4,122857.46,2,Yes,No,144682.17,True
4619,15700383,763.0,France,Female,35,7,115651.6,2,Yes,Yes,104706.29,False
4620,15700366,669.0,France,Male,39,3,119452.03,1,Yes,Yes,171575.54,False
4621,15700353,662.0,France,Female,37,6,0.0,2,Yes,No,51229.17,False
4622,15700325,644.0,France,Female,24,8,92760.55,1,Yes,No,35896.75,False
4623,15700300,674.0,Germany,Female,44,4,131593.85,1,No,Yes,171345.02,True
4624,15700263,569.0,France,Male,66,2,0.0,1,Yes,No,130784.2,True
4625,15700255,814.0,Germany,Male,44,8,95488.82,2,No,No,107013.59,False
4626,15700223,806.0,France,Male,48,4,164701.68,1,Yes,Yes,21439.49,False
4627,15700212,475.0,France,Not specified,46,10,0.0,2,No,No,122953.0,True
4628,15700209,486.0,France,Male,63,9,97009.15,1,Yes,Yes,85101.0,False
4629,15700174,733.0,Spain,Female,39,0,83319.28,1,No,No,57769.2,False
4630,15700083,609.0,Spain,Male,39,2,139443.75,2,Yes,No,9234.06,False
4631,15700046,635.0,France,Male,41,4,103544.88,2,Yes,No,193746.55,False
4632,15699963,571.0,France,Male,38,1,121405.04,1,Yes,Yes,154844.22,False
4633,15699911,461.0,Spain,Female,35,8,0.0,1,Yes,No,132295.95,False
4634,15699839,637.0,France,Male,36,2,152606.82,1,Yes,Yes,71692.8,False
4635,15699830,721.0,France,Female,39,7,0.0,2,Yes,Yes,122580.48,False
4636,15699797,737.0,France,Male,30,8,174356.13,1,No,No,31928.5,False
4637,15699772,428.0,Not reported,Female,40,3,129248.11,2,Yes,No,72876.43,True
4638,15699753,590.0,France,Male,41,1,89086.31,1,Yes,No,24499.97,False
4639,15699637,694.0,Spain,Male,57,8,116326.07,1,Yes,Yes,117704.65,False
4640,15699634,667.0,France,Female,48,2,0.0,2,Yes,Yes,148608.39,False
4641,15699619,641.0,France,Male,31,10,155978.17,1,Yes,No,91510.71,False
4642,15699598,723.0,France,Female,20,4,0.0,2,Yes,Yes,140385.33,False
4643,15699550,695.0,Spain,Female,34,9,0.0,2,Yes,Yes,67502.12,False
4644,15699532,516.0,France,Male,51,8,120124.35,2,No,Yes,168773.54,False
4645,15699524,466.0,France,Female,30,3,0.0,1,Yes,No,193984.6,False
4646,15699523,499.0,Germany,Female,55,4,126817.65,2,Yes,No,123269.71,False
4647,15699515,643.0,Germany,Male,33,7,98630.31,2,Yes,Yes,40250.82,False
4648,15699507,542.0,France,Female,25,7,0.0,2,No,Yes,82393.08,False
4649,15699492,665.0,Germany,Female,27,2,147435.96,1,No,No,187508.06,False
4650,15699486,745.0,Spain,Male,34,7,132944.53,1,Yes,Yes,31802.92,False
4651,15699467,631.0,Spain,Not specified,41,0,0.0,1,No,No,87959.83,False
4652,15699461,515.0,Spain,Male,35,10,176273.95,1,No,Yes,121277.78,False
4653,15699450,723.0,France,Male,39,7,0.0,2,Yes,Yes,150694.58,False
4654,15699446,816.0,Germany,Female,25,2,150355.35,2,Yes,Yes,35770.84,False
4655,15699430,618.0,France,Female,35,10,0.0,2,Yes,No,180439.75,False
4656,15699415,618.0,France,Female,46,6,150213.71,1,Yes,No,120668.46,True
4657,15699389,807.0,France,Male,42,7,118274.71,1,Yes,Yes,25885.72,False
4658,15699340,680.0,France,Not specified,37,4,0.0,2,Yes,No,61240.87,False
4659,15699335,615.0,Germany,Female,33,3,137657.25,2,Yes,Yes,171657.57,False
4660,15699325,555.0,Germany,Not specified,62,10,114822.64,1,No,Yes,8444.5,False
4661,15699309,510.0,Spain,Female,38,4,0.0,1,Yes,No,118913.53,True
4662,15699294,555.0,France,Male,30,1,0.0,2,No,No,88146.86,False
4663,15699284,584.0,France,Male,49,8,172713.44,1,Yes,No,113860.81,False
4664,15699257,651.0,Spain,Male,42,2,143145.87,2,Yes,No,43612.06,False
4665,15699247,791.0,France,Female,44,5,0.0,2,Yes,Yes,123977.86,True
4666,15699238,618.0,Spain,Female,40,8,0.0,2,Yes,No,80204.38,False
4667,15699225,757.0,France,Male,46,0,0.0,2,Yes,No,37460.05,False
4668,15699195,709.0,France,Female,24,3,110949.41,1,Yes,Yes,168515.61,False
4669,15699095,603.0,France,Female,24,3,0.0,1,Yes,Yes,198826.03,True
4670,15699047,674.0,France,Female,21,9,120150.39,2,Yes,Yes,33964.03,False
4671,15699029,670.0,France,Male,37,4,170557.91,2,Yes,No,198252.88,False
4672,15699005,710.0,France,Female,41,2,156067.05,1,Yes,Yes,9983.88,False
4673,15698953,636.0,Spain,Male,36,1,0.0,3,Not Reported,Yes,74048.1,True
4674,15698932,756.0,Germany,Male,44,10,137452.09,1,Yes,No,189543.9,False
4675,15698927,675.0,France,Male,39,7,0.0,2,No,Yes,36267.21,False
4676,15698902,547.0,Germany,Female,42,1,142703.4,1,Yes,No,86207.49,True
4677,15698872,633.0,Spain,Female,39,2,0.0,2,No,No,191207.03,False
4678,15698839,460.0,Germany,Male,46,4,127559.97,2,Yes,Yes,126952.5,False
4679,15698816,721.0,Spain,Female,33,4,72535.45,1,Yes,Yes,103931.49,False
4680,15698792,671.0,France,Female,48,6,119769.77,1,No,Yes,66032.65,False
4681,15698791,679.0,France,Male,45,3,146758.24,1,Yes,No,48466.89,False
4682,15698786,819.0,France,Female,39,9,133102.92,1,Yes,No,27046.46,True
4683,15698758,630.0,Spain,Female,31,1,0.0,2,Yes,Yes,169802.73,False
4684,15698749,626.0,Germany,Female,23,6,85897.95,1,Yes,No,109742.8,False
4685,15698732,789.0,Germany,Male,51,3,104677.09,1,Yes,No,74265.38,False
4686,15698716,620.0,France,Female,70,3,87926.24,2,Yes,No,33350.26,True
4687,15698703,628.0,Germany,Male,40,5,181768.32,2,Yes,Yes,129107.97,False
4688,15698664,567.0,Spain,Male,43,2,115643.58,2,Not Reported,No,174606.35,False
4689,15698619,593.0,France,Male,39,9,0.0,2,Yes,Yes,76357.43,False
4690,15698572,636.0,Spain,Female,36,1,0.0,1,Yes,No,43134.58,False
4691,15698528,599.0,Spain,Female,31,3,0.0,1,Yes,Yes,130086.47,True
4692,15698522,660.0,Germany,Male,39,9,134599.33,2,Yes,No,183095.87,False
4693,15698510,468.0,Germany,Male,42,9,181627.14,2,Yes,No,172668.39,False
4694,15698474,601.0,Germany,Female,54,1,131039.97,2,Yes,Yes,199661.5,False
4695,15698462,532.0,France,Male,36,4,0.0,2,Yes,Yes,132798.78,False
4696,15698442,719.0,Spain,Male,35,3,122964.88,1,Yes,Yes,138231.7,False
4697,15698349,686.0,Spain,Female,35,4,0.0,2,Yes,Yes,159676.55,False
4698,15698335,504.0,France,Female,73,8,0.0,1,Yes,Yes,34595.58,False
4699,15698324,725.0,France,Female,33,4,0.0,1,Yes,Yes,67879.8,False
4700,15698321,648.0,Germany,Male,34,3,95039.73,2,Yes,Yes,147055.87,False
4701,15698294,635.0,Spain,Not specified,31,1,0.0,2,Yes,No,135382.23,False
4702,15698285,676.0,France,Female,41,4,101457.14,1,Yes,Yes,79101.67,False
4703,15698271,523.0,France,Female,39,4,0.0,2,Yes,No,185488.81,False
4704,15698246,658.0,France,Female,24,2,0.0,2,Yes,Yes,84694.49,False
4705,15698184,484.0,France,Female,50,2,90408.16,2,No,No,48170.57,False
4706,15698167,677.0,France,Female,24,0,148298.59,2,No,No,182913.95,False
4707,15698117,701.0,Germany,Male,41,0,150844.94,1,No,Yes,127623.36,False
4708,15698031,587.0,Germany,Female,39,6,101851.8,2,Yes,No,7103.71,False
4709,15698028,506.0,France,Female,41,1,0.0,2,Yes,No,31766.3,False
4710,15697997,602.0,France,Male,33,5,164704.38,1,No,Yes,180716.1,True
4711,15697948,752.0,Spain,Female,36,3,0.0,2,Yes,Yes,48505.1,False
4712,15697879,701.0,France,Male,30,3,156660.72,2,Yes,No,45742.42,False
4713,15697844,721.0,Spain,Female,32,10,0.0,1,Yes,No,136119.96,True
4714,15697801,605.0,Not reported,Female,56,1,74129.18,2,Yes,Yes,62199.78,True
4715,15697789,647.0,Germany,Female,43,3,122717.53,2,Yes,Yes,87000.39,False
4716,15697702,730.0,Not reported,Male,29,2,0.0,2,Yes,No,14174.09,False
4717,15697691,512.0,France,Female,41,6,0.0,1,Yes,Yes,100507.81,False
4718,15697686,787.0,France,Female,40,6,0.0,2,Yes,Yes,84151.98,False
4719,15697678,590.0,Germany,Male,36,6,92340.69,2,Yes,Yes,174667.58,False
4720,15697625,791.0,France,Male,37,2,163789.49,2,Yes,No,75832.53,False
4721,15697606,637.0,France,Female,39,10,125712.2,1,No,No,175072.47,False
4722,15697597,631.0,France,Male,39,1,149144.61,1,No,Yes,123697.95,False
4723,15697574,582.0,France,Female,40,9,0.0,3,Yes,Yes,60954.45,False
4724,15697567,752.0,France,Male,33,4,0.0,2,Yes,Yes,39570.78,False
4725,15697546,570.0,France,Female,36,3,0.0,2,Yes,No,92118.75,False
4726,15697510,707.0,Spain,Female,52,7,0.0,1,Yes,No,109688.82,True
4727,15697497,518.0,France,Female,45,9,105525.65,2,Yes,Yes,73418.29,False
4728,15697480,731.0,France,Male,30,7,0.0,2,No,Yes,143086.09,False
4729,15697460,596.0,Germany,Male,34,4,99441.21,2,No,Yes,4802.27,False
4730,15697441,485.0,France,Male,29,7,182123.79,1,Yes,No,116828.51,True
4731,15697424,597.0,Spain,Female,30,2,119370.11,1,Yes,Yes,182726.22,True
4732,15697391,604.0,Spain,Female,34,3,0.0,2,Yes,No,38587.7,False
4733,15697360,505.0,France,Female,36,2,79951.9,1,No,Yes,174123.16,True
4734,15697318,771.0,Germany,Male,32,9,77487.2,1,No,No,33143.04,False
4735,15697311,697.0,Spain,Male,56,5,110802.03,1,Yes,Yes,50230.31,True
4736,15697310,559.0,Germany,Female,28,3,152264.81,1,No,No,64242.31,False
4737,15697307,588.0,Spain,Male,34,10,0.0,2,Not Reported,No,79078.91,False
4738,15697283,578.0,Spain,Male,23,8,0.0,2,Yes,No,112124.98,False
4739,15697270,608.0,Spain,Male,27,4,153325.1,1,Yes,Yes,199953.33,False
4740,15697249,546.0,Germany,Female,25,3,132837.7,1,Yes,No,131647.31,False
4741,15697214,686.0,Spain,Female,36,5,0.0,2,Yes,Yes,152979.14,False
4742,15697201,640.0,Spain,Female,46,3,0.0,1,Yes,Yes,156260.08,False
4743,15697183,685.0,Spain,Male,43,9,0.0,2,Yes,No,107811.28,False
4744,15697129,706.0,Spain,Female,43,1,0.0,2,Yes,No,31962.77,False
4745,15697127,543.0,France,Female,31,2,147674.26,1,Yes,Yes,16658.76,False
4746,15697100,772.0,Germany,Female,48,6,108736.52,1,Yes,No,184564.67,True
4747,15697095,705.0,Not reported,Male,46,7,0.0,2,Yes,No,117273.35,False
4748,15697045,726.0,Spain,Female,35,9,0.0,2,No,Yes,100556.98,False
4749,15697042,738.0,Spain,Male,35,8,127290.61,1,Yes,No,16081.62,False
4750,15697035,740.0,Spain,Female,31,8,0.0,2,No,No,86657.48,False
4751,15697034,583.0,Spain,Female,22,2,0.0,2,No,Yes,5985.36,False
4752,15697028,590.0,Spain,Male,34,0,65812.35,2,No,Yes,160346.3,False
4753,15697020,618.0,France,Male,39,2,91068.56,1,Yes,No,26578.69,False
4754,15697000,728.0,Germany,Male,32,5,61825.5,1,Yes,Yes,156124.93,False
4755,15696989,469.0,Germany,Female,52,8,139493.25,3,No,No,150093.32,True
4756,15696900,505.0,Germany,Male,29,3,145541.56,2,Yes,Yes,58019.95,False
4757,15696859,474.0,France,Male,45,10,0.0,2,No,No,172175.9,False
4758,15696852,803.0,France,Female,32,9,192122.84,1,Yes,Yes,54277.45,True
4759,15696834,530.0,France,Female,29,5,0.0,2,No,No,121451.21,False
4760,15696826,633.0,France,Not specified,32,1,104001.38,1,No,Yes,36642.65,False
4761,15696812,586.0,Spain,Male,42,6,0.0,2,Yes,Yes,123410.23,False
4762,15696744,705.0,France,Female,31,3,119794.67,1,No,No,182528.44,False
4763,15696733,724.0,France,Male,29,4,0.0,1,Yes,No,8982.75,False
4764,15696703,691.0,Germany,Male,27,3,160358.68,2,Yes,No,142367.72,False
4765,15696674,643.0,Germany,Female,45,2,150842.93,1,No,Yes,2319.96,True
4766,15696637,571.0,France,Female,39,10,151097.28,1,No,Yes,17163.75,False
4767,15696605,571.0,France,Male,49,4,180614.04,1,No,No,523.0,False
4768,15696588,679.0,France,Female,36,3,0.0,2,Yes,Yes,2243.41,False
4769,15696564,752.0,France,Male,38,0,145974.79,2,Yes,Yes,137694.23,False
4770,15696552,747.0,France,Female,21,4,81025.6,2,Yes,No,167682.57,False
4771,15696539,613.0,France,Female,21,7,105627.95,1,Yes,Yes,36560.51,False
4772,15696514,587.0,Germany,Female,37,6,104414.03,1,Yes,No,192026.02,False
4773,15696506,604.0,Spain,Male,27,9,101352.78,1,No,No,30252.3,False
4774,15696388,755.0,Germany,Male,38,4,111096.91,1,Yes,Yes,19762.88,False
4775,15696373,687.0,Not reported,Female,44,9,0.0,2,No,No,103042.2,True
4776,15696371,812.0,Spain,Female,24,1,92476.88,1,No,No,83247.14,False
4777,15696361,648.0,Germany,Male,31,7,125681.51,1,No,Yes,129980.93,False
4778,15696355,724.0,Germany,Male,37,6,125489.4,1,Yes,No,118570.53,False
4779,15696301,719.0,France,Female,37,9,101455.7,1,Yes,No,25803.59,True
4780,15696287,682.0,Germany,Female,38,1,116520.28,1,Yes,Yes,49833.5,True
4781,15696277,651.0,France,Female,34,9,0.0,2,Not Reported,No,138113.71,False
4782,15696231,635.0,France,Male,29,7,105405.97,1,Yes,Yes,149853.89,False
4783,15696175,602.0,Germany,Male,35,7,90602.42,2,Yes,Yes,51695.41,False
4784,15696141,516.0,Spain,Female,31,7,0.0,1,Yes,No,47018.75,False
4785,15696120,701.0,Spain,Female,30,2,0.0,2,Yes,No,115650.63,False
4786,15696098,498.0,France,Female,31,10,0.0,2,Yes,No,13892.57,False
4787,15696061,581.0,Germany,Female,34,1,101633.04,1,Yes,No,110431.51,False
4788,15696054,596.0,France,Male,37,2,0.0,1,No,Yes,121175.86,False
4789,15696047,501.0,France,Male,39,6,99760.84,1,Yes,Yes,13591.52,False
4790,15695932,766.0,Spain,Male,36,5,78381.13,1,No,Yes,153831.6,False
4791,15695872,712.0,France,Female,30,1,89571.59,1,Yes,Yes,177613.19,False
4792,15695846,684.0,France,Female,34,6,0.0,2,Yes,Yes,130928.22,False
4793,15695819,504.0,Germany,Male,43,5,134740.19,2,Yes,No,181430.91,False
4794,15695792,673.0,France,Male,65,0,0.0,1,Yes,Yes,85733.33,False
4795,15695699,687.0,France,Male,35,8,0.0,2,Yes,No,10334.05,False
4796,15695679,776.0,Spain,Male,39,2,104349.45,1,No,No,79503.05,False
4797,15695632,556.0,France,Female,39,9,89588.35,1,Yes,Yes,94898.1,False
4798,15695585,788.0,Spain,Male,34,6,156478.62,1,No,Yes,181196.76,False
4799,15695499,510.0,France,Female,45,10,103821.47,2,No,Yes,77878.62,False
4800,15695492,439.0,France,Female,29,6,156569.43,1,Yes,No,180598.66,False
4801,15695475,645.0,France,Male,29,1,130131.08,2,No,Yes,196474.35,False
4802,15695474,583.0,France,Male,33,7,122531.86,1,Yes,No,13549.24,False
4803,15695465,638.0,France,Female,36,6,0.0,1,Yes,No,164247.51,False
4804,15695383,567.0,Spain,Male,44,9,0.0,2,Yes,No,87677.15,False
4805,15695356,722.0,France,Male,46,5,0.0,2,Yes,No,179908.71,False
4806,15695339,517.0,Germany,Male,53,0,109172.88,1,Yes,No,54676.1,True
4807,15695301,504.0,Spain,Male,44,4,113522.64,1,Yes,Yes,12405.2,False
4808,15695299,590.0,France,Female,45,2,81828.22,1,Yes,No,52167.97,False
4809,15695280,532.0,Germany,Male,24,8,142755.25,1,No,No,34231.48,False
4810,15695225,834.0,Spain,Male,38,8,0.0,2,Yes,Yes,66485.26,False
4811,15695197,553.0,Germany,Female,25,7,128524.19,2,Yes,No,20682.46,False
4812,15695174,654.0,France,Male,29,4,132954.64,1,Yes,Yes,146715.07,False
4813,15695168,625.0,France,Male,39,2,0.0,2,Yes,No,100403.05,False
4814,15695148,614.0,Spain,Female,37,9,0.0,2,Yes,Yes,62023.1,False
4815,15695129,718.0,France,Female,31,1,152663.77,1,No,Yes,17128.64,False
4816,15695103,790.0,Spain,Male,37,6,0.0,2,Yes,Yes,119484.01,False
4817,15695097,564.0,Germany,Female,30,0,100954.88,2,No,No,134175.15,False
4818,15695078,699.0,France,Male,32,3,0.0,2,Yes,Yes,170770.44,False
4819,15695034,757.0,France,Female,44,4,123322.15,1,Yes,No,137136.29,False
4820,15694995,712.0,France,Male,23,2,0.0,2,No,Yes,66795.78,False
4821,15694946,663.0,France,Male,35,9,0.0,2,Yes,Yes,195580.28,False
4822,15694890,588.0,France,Male,38,1,124271.26,1,Yes,No,75969.19,False
4823,15694879,590.0,Spain,Female,23,7,0.0,2,Yes,No,196789.9,False
4824,15694860,675.0,France,Female,38,6,68065.8,1,No,No,138777.0,True
4825,15694859,751.0,Germany,Female,28,10,132932.14,2,Yes,Yes,46630.47,False
4826,15694852,575.0,France,Male,29,4,121823.4,2,Yes,Yes,50368.87,False
4827,15694829,680.0,Germany,Male,32,7,175454.0,1,No,Yes,77349.92,False
4828,15694821,765.0,Germany,Male,43,4,148962.76,1,No,Yes,173878.87,True
4829,15694805,664.0,Spain,Male,35,1,115024.5,1,No,Yes,169665.79,False
4830,15694765,610.0,Germany,Male,49,6,113882.33,1,Yes,No,195813.81,True
4831,15694717,544.0,Germany,Male,37,2,79731.91,1,Yes,Yes,57558.95,False
4832,15694677,733.0,France,Male,39,1,0.0,2,Yes,Yes,141841.31,False
4833,15694666,707.0,Spain,Male,48,8,88441.64,1,Yes,Yes,119903.2,True
4834,15694644,455.0,Spain,Female,43,6,0.0,1,Yes,Yes,81250.79,False
4835,15694641,621.0,Spain,Female,59,2,0.0,2,Yes,Yes,171364.18,False
4836,15694628,686.0,Germany,Female,39,4,157731.6,2,Yes,No,162820.6,False
4837,15694601,583.0,France,Female,31,4,158978.79,1,Yes,No,12538.92,False
4838,15694581,807.0,Spain,Male,42,5,0.0,2,Yes,Yes,74900.9,False
4839,15694566,602.0,France,Female,42,10,0.0,2,No,No,169921.11,True
4840,15694556,684.0,France,Male,60,5,116563.58,1,Yes,No,120257.7,True
4841,15694530,672.0,France,Male,28,4,167268.98,1,Yes,Yes,169469.3,False
4842,15694518,624.0,Spain,Female,36,0,0.0,2,Yes,No,111605.9,False
4843,15694510,725.0,France,Male,45,1,129855.32,1,No,No,24218.65,False
4844,15694506,611.0,Germany,Male,31,0,107884.81,2,Yes,Yes,183487.98,False
4845,15694456,756.0,France,Male,62,3,0.0,1,Yes,Yes,11199.04,True
4846,15694453,631.0,Germany,Male,37,9,131519.49,2,Yes,Yes,51752.18,False
4847,15694450,677.0,France,Male,42,5,99580.13,1,Yes,No,21007.96,False
4848,15694444,648.0,Germany,Female,32,8,157138.99,3,Yes,No,190994.48,True
4849,15694409,647.0,Germany,Female,22,3,97975.82,2,No,Yes,62083.0,False
4850,15694408,749.0,France,Male,40,1,139290.41,1,Yes,No,182855.42,True
4851,15694404,781.0,France,Female,42,3,156555.54,1,Yes,Yes,175674.01,False
4852,15694395,620.0,France,Female,29,1,138740.24,2,No,No,154700.61,False
4853,15694381,631.0,France,Male,51,8,100654.8,1,Yes,No,171587.9,False
4854,15694376,705.0,Germany,Female,64,3,153469.26,3,No,No,146573.66,True
4855,15694366,714.0,Germany,Male,42,2,177640.09,1,No,Yes,47166.55,False
4856,15694349,714.0,Spain,Male,44,7,0.0,2,No,Yes,6923.11,False
4857,15694321,619.0,France,Female,28,3,0.0,2,Yes,No,53394.12,False
4858,15694300,759.0,France,Male,26,4,0.0,2,Yes,No,135394.62,False
4859,15694296,631.0,Not reported,Male,35,9,112392.45,2,Yes,No,24472.23,False
4860,15694288,468.0,Spain,Male,28,3,0.0,2,Yes,No,170661.02,False
4861,15694272,673.0,France,Male,30,1,64097.75,1,Yes,Yes,77783.35,False
4862,15694253,686.0,France,Female,41,7,152105.57,2,No,Yes,132374.41,False
4863,15694237,744.0,Spain,Male,39,4,95161.75,1,Yes,No,19409.77,False
4864,15694209,484.0,France,Female,32,3,0.0,2,Yes,Yes,139390.99,False
4865,15694200,693.0,France,Male,39,8,178111.82,1,No,No,58719.63,True
4866,15694192,598.0,Spain,Female,38,6,0.0,2,No,No,173783.38,False
4867,15694188,700.0,Spain,Female,46,5,56580.95,2,No,Yes,45424.13,False
4868,15694160,624.0,France,Male,37,0,0.0,2,No,No,112104.55,False
4869,15694143,686.0,France,Female,41,10,0.0,1,Yes,No,133086.45,False
4870,15694129,569.0,Germany,Female,28,3,100032.52,1,Yes,No,5159.21,True
4871,15694125,669.0,France,Male,57,5,0.0,2,Yes,Yes,56875.76,False
4872,15694098,575.0,France,Female,54,9,68332.96,1,Yes,Yes,144390.75,False
4873,15694039,650.0,Germany,Female,46,9,149003.76,2,Yes,No,176902.83,False
4874,15693996,507.0,France,Female,33,1,113452.66,1,No,No,142911.99,False
4875,15693947,614.0,France,Not specified,19,5,97445.49,2,Yes,No,122823.34,False
4876,15693926,670.0,Spain,Male,37,0,178742.71,1,Yes,Yes,194493.57,False
4877,15693906,645.0,France,Female,24,3,34547.82,1,Yes,Yes,11638.17,False
4878,15693904,685.0,Germany,Not specified,30,4,76722.67177696514,2,No,Yes,194343.72,False
4879,15693902,597.0,France,Male,19,2,0.0,2,Yes,Yes,91036.74,False
4880,15693893,684.0,Germany,Male,59,9,122471.09,1,No,Yes,15807.07,False
4881,15693877,811.0,France,Female,47,3,123365.34,2,No,No,171995.34,False
4882,15693864,567.0,Germany,Female,49,5,134956.02,1,Yes,No,93953.84,True
4883,15693817,539.0,Spain,Male,28,5,0.0,2,Yes,No,48382.4,False
4884,15693814,806.0,Spain,Male,25,7,0.0,2,Yes,No,18461.9,False
4885,15693771,651.0,Spain,Female,45,8,95922.9,1,Yes,No,84782.42,True
4886,15693764,663.0,Spain,Male,52,0,136298.65,1,Yes,No,144593.3,True
4887,15693752,487.0,France,Male,37,2,0.0,2,Yes,Yes,126722.57,False
4888,15693737,627.0,Germany,Female,30,4,79871.02,2,Yes,No,129826.89,False
4889,15693732,775.0,France,Female,66,9,0.0,2,Yes,Yes,67622.34,False
4890,15693704,679.0,France,Female,24,6,114948.76,2,No,Yes,135768.25,False
4891,15693690,574.0,Spain,Male,52,7,115532.52,1,Yes,No,196257.67,False
4892,15693683,814.0,Germany,Male,29,8,97086.4,2,Yes,Yes,197276.13,False
4893,15693637,556.0,France,Female,30,7,0.0,2,Yes,Yes,186648.19,False
4894,15693543,708.0,France,Female,33,8,0.0,2,No,Yes,15246.83,False
4895,15693526,618.0,France,Female,40,0,0.0,1,Yes,No,119059.13,False
4896,15693468,488.0,Spain,Not specified,39,9,140553.46,1,No,No,12440.44,False
4897,15693382,828.0,France,Male,31,9,0.0,1,No,Yes,164257.37,False
4898,15693381,533.0,Spain,Male,38,1,135289.33,2,No,Yes,152956.33,False
4899,15693376,741.0,Spain,Male,43,0,0.0,2,Yes,Yes,2920.63,True
4900,15693347,676.0,Not reported,Female,32,5,0.0,2,Yes,Yes,75465.41,False
4901,15693337,683.0,Spain,Male,41,5,148863.17,1,Yes,Yes,163911.32,False
4902,15693326,641.0,France,Female,42,7,125437.14,2,No,No,164128.58,False
4903,15693322,635.0,Germany,Female,37,9,146748.07,1,No,Yes,11407.58,False
4904,15693267,679.0,Germany,Female,34,7,121063.85,1,Yes,No,56984.58,False
4905,15693264,583.0,France,Female,29,10,0.0,2,Yes,Yes,111285.85,False
4906,15693259,676.0,France,Not specified,30,1,128207.23,1,Yes,Yes,55400.17,False
4907,15693233,666.0,Germany,Male,38,6,99812.88,2,Yes,Yes,158357.97,False
4908,15693205,691.0,Germany,Female,41,8,109153.96,3,Yes,Yes,148848.76,True
4909,15693203,710.0,Spain,Female,75,5,0.0,2,Yes,Yes,9376.89,False
4910,15693200,752.0,France,Female,36,7,0.0,2,Yes,No,184866.86,False
4911,15693199,739.0,France,Female,37,8,0.0,2,Yes,No,191557.1,True
4912,15693162,694.0,France,Female,29,5,99713.87,1,No,Not Reported,112317.89,False
4913,15693131,581.0,Not reported,Female,24,3,95508.2,1,Yes,Yes,45755.0,False
4914,15693088,628.0,France,Female,37,9,0.0,2,Yes,Yes,34689.77,False
4915,15693018,678.0,Germany,Male,23,10,115563.71,1,Yes,Yes,91633.53,False
4916,15692991,710.0,Spain,Not specified,38,4,0.0,2,Yes,Yes,136390.88,False
4917,15692977,612.0,Germany,Female,36,2,130700.92,2,No,No,77592.8,False
4918,15692931,670.0,France,Male,22,2,114991.45,1,Yes,Yes,37392.56,False
4919,15692929,791.0,Germany,Female,42,10,113657.41,2,No,Yes,139946.68,True
4920,15692926,498.0,Germany,Male,25,8,121702.73,1,Yes,Yes,132210.49,False
4921,15692918,604.0,Germany,Male,36,10,113546.3,1,Yes,Yes,134875.37,False
4922,15692819,665.0,Germany,Male,32,1,132178.67,1,No,No,11865.76,False
4923,15692761,718.0,France,Male,36,9,0.0,1,Yes,No,45909.87,False
4924,15692750,629.0,Germany,Female,45,7,129818.39,3,Not Reported,No,9217.55,True
4925,15692744,512.0,France,Male,36,4,152169.12,2,No,No,38629.3,True
4926,15692718,738.0,France,Female,39,7,0.0,2,No,No,69227.42,False
4927,15692671,701.0,Spain,Male,36,8,0.0,2,Yes,No,169161.46,False
4928,15692664,677.0,Not reported,Female,58,1,90022.85,1,No,Yes,2988.28,False
4929,15692631,577.0,Spain,Female,44,8,115557.0,1,No,Yes,127506.76,False
4930,15692599,687.0,France,Male,34,5,128270.56,1,Yes,No,191092.62,False
4931,15692583,678.0,France,Female,32,5,0.0,2,Yes,No,90284.47,False
4932,15692577,674.0,Germany,Female,38,10,83727.68,1,Yes,No,45418.12,False
